,event_date,longitude,latitude,treecover2000
4566,2013-07-05 23:00:00,74.8799,33.0852,0
4567,2013-07-05 23:30:00,-111.6788,40.5765,87
4568,2013-07-06 00:00:00,169.287,-45.0993,0
4569,2013-07-06 00:00:00,-75.0289,43.0091,22
4570,2013-07-06 15:15:00,-111.741,40.4338,0
4571,2013-07-06 23:00:00,-111.7078,40.4445,12
4572,2013-07-06 23:00:00,-111.6867,40.4467,27
4573,2013-07-07 00:00:00,103.9291,30.6887,0
4574,2013-07-07 00:00:00,-81.6885,36.1316,93
4575,2013-07-07 00:00:00,109.4875,36.5851,0
4576,2013-07-07 00:00:00,81.6631,29.1309,0
4577,2013-07-07 09:00:00,-83.3601,37.4892,32
4578,2013-07-08 00:00:00,-83.3588,37.489,18
4579,2013-07-08 09:00:00,-75.5741,42.8868,66
4580,2013-07-08 15:00:00,-105.3514,36.7025,0
4581,2013-07-09 00:00:00,-83.1322,22.7943,30
4582,2013-07-09 00:00:00,104.6807,31.6674,0
4583,2013-07-09 00:00:00,104.3531,31.5785,0
4584,2013-07-09 00:00:00,172.7171,-43.5569,0
4585,2013-07-09 23:00:00,113.1122,37.3869,0
4586,2013-07-10 00:00:00,72.8663,19.0222,0
4587,2013-07-10 00:00:00,72.8676,19.0263,0
4588,2013-07-10 00:00:00,-104.917,38.8634,0
4589,2013-07-10 00:00:00,86.8669,27.5001,60
4590,2013-07-10 00:00:00,86.84,27.62,0
4591,2013-07-10 00:00:00,103.6205,30.9202,0
4592,2013-07-10 10:30:00,103.6405,30.9896,0
4593,2013-07-10 13:30:00,-104.9848,37.9532,0
4594,2013-07-10 15:00:00,-104.9362,38.8759,4
4595,2013-07-11 00:00:00,87.3412,26.9734,0
4596,2013-07-11 00:00:00,-81.9312,37.8024,0
4597,2013-07-12 00:00:00,-105.1748,40.6489,12
4598,2013-07-12 00:00:00,-81.6171,38.4006,2
4599,2013-07-12 00:00:00,127.2536,39.0555,0
4600,2013-07-12 15:00:00,-115.6158,36.2629,9
4601,2013-07-12 15:25:00,-105.291,40.6893,2
4602,2013-07-12 16:00:00,-105.3742,40.6558,45
4603,2013-07-12 21:00:00,106.922,34.3887,0
4604,2013-07-13 03:00:00,120.964,23.9655,0
4605,2013-07-13 03:00:00,121.0135,24.4236,90
4606,2013-07-13 10:05:00,109.4875,36.5851,0
4607,2013-07-14 00:00:00,-81.6747,35.9242,0
4608,2013-07-14 00:00:00,82.4393,28.6202,0
4609,2013-07-14 00:00:00,82.1847,28.4311,0
4610,2013-07-14 00:00:00,82.402,28.0583,0
4611,2013-07-14 00:00:00,174.7133,-41.2614,0
4612,2013-07-14 00:00:00,77.3544,30.6738,0
4613,2013-07-14 00:00:00,176.257,-40.1119,0
4614,2013-07-15 23:00:00,-81.9243,36.0748,17
4615,2013-07-16 00:00:00,104.3877,33.3422,0
4616,2013-07-16 00:00:00,106.7778,26.6429,0
4617,2013-07-16 00:00:00,116.5754,5.9913,0
4618,2013-07-16 08:00:00,36.4354,36.7619,0
4619,2013-07-16 09:45:00,23.1064,41.8931,0
4620,2013-07-16 18:00:00,-108.0086,37.9935,0
4621,2013-07-16 18:00:00,-107.9697,37.9693,0
4622,2013-07-16 19:45:00,-111.7679,40.4678,0
4623,2013-07-16 22:00:00,-111.7377,40.4905,90
4624,2013-07-16 22:00:00,-111.8509,40.4074,3
4625,2013-07-16 23:00:00,-111.7448,40.4788,2
4626,2013-07-17 00:00:00,-110.732,45.0432,0
4627,2013-07-17 16:00:00,-107.1995,39.0715,15
4628,2013-07-18 00:00:00,78.4347,30.7314,0
4629,2013-07-18 00:00:00,-108.3523,39.1168,0
4630,2013-07-18 00:00:00,-106.4031,39.5672,0
4631,2013-07-18 00:00:00,-107.1928,39.0718,15
4632,2013-07-18 00:00:00,-107.2396,39.1808,0
4633,2013-07-18 00:00:00,-105.6744,40.3364,0
4634,2013-07-18 15:00:00,-111.373,37.1629,0
4635,2013-07-18 23:00:00,84.2758,28.2782,0
4636,2013-07-19 00:00:00,82.3527,28.2318,0
4637,2013-07-19 23:00:00,83.9072,27.7115,0
4638,2013-07-19 23:00:00,83.7533,27.6746,0
4639,2013-07-20 13:30:00,-117.6656,33.6859,0
4640,2013-07-20 15:00:00,-105.544,36.6918,0
4641,2013-07-20 23:00:00,123.8946,10.313,0
4642,2013-07-20 23:00:00,123.8896,10.3286,0
4643,2013-07-21 00:00:00,173.9339,-41.7073,0
4644,2013-07-21 00:00:00,174.1664,-41.6885,0
4645,2013-07-21 00:00:00,174.1455,-41.5561,0
4646,2013-07-21 00:00:00,174.2633,-41.7506,0
4647,2013-07-21 00:00:00,123.8654,10.2976,0
4648,2013-07-21 00:00:00,123.888,10.329,0
4649,2013-07-21 00:00:00,174.6851,-41.3448,28
4650,2013-07-21 00:00:00,123.8725,10.335,0
4651,2013-07-22 00:00:00,83.4966,28.3341,0
4652,2013-07-22 00:00:00,83.6275,27.8852,49
4653,2013-07-22 00:00:00,83.8799,27.9196,0
4654,2013-07-22 00:00:00,83.9066,27.9687,62
4655,2013-07-22 00:00:00,83.6606,27.8686,62
4656,2013-07-22 00:00:00,110.0849,36.5494,0
4657,2013-07-22 00:00:00,83.7876,27.9142,0
4658,2013-07-22 00:00:00,86.3499,27.7898,0
4659,2013-07-22 00:00:00,86.166,27.7713,0
4660,2013-07-22 00:00:00,83.6014,27.859,0
4661,2013-07-22 00:00:00,83.397,27.9706,0
4662,2013-07-22 00:00:00,84.6663,27.5,83
4663,2013-07-22 10:00:00,-116.6396,33.7165,35
4664,2013-07-22 11:33:00,-118.8886,45.8404,0
4665,2013-07-23 00:00:00,-79.774,40.4213,100
4666,2013-07-23 00:00:00,-79.79,40.3444,100
4667,2013-07-23 00:00:00,-79.8003,40.3493,60
4668,2013-07-23 00:00:00,-79.8071,40.4252,74
4669,2013-07-23 00:05:00,-117.9722,36.1184,0
4670,2013-07-23 08:45:00,76.4788,10.0533,70
4671,2013-07-24 00:00:00,-80.6094,39.7447,0
4672,2013-07-24 00:00:00,-81.9348,37.8228,27
4673,2013-07-24 00:00:00,73.0207,19.1711,12
4674,2013-07-24 00:00:00,78.0906,30.9058,0
4675,2013-07-25 00:00:00,78.48,30.8928,0
4676,2013-07-25 00:00:00,78.48,30.8928,0
4677,2013-07-25 00:00:00,76.5959,11.3192,0
4678,2013-07-25 00:00:00,105.8786,34.3106,12
4679,2013-07-25 00:00:00,78.6185,30.8203,0
4680,2013-07-25 00:00:00,78.6171,30.7866,0
4681,2013-07-25 01:30:00,73.7767,19.3379,24
4682,2013-07-25 04:55:00,-80.7651,39.8033,81
4683,2013-07-25 05:00:00,73.7767,19.3379,24
4684,2013-07-25 15:25:00,-105.2659,40.6937,0
4685,2013-07-25 15:30:00,-75.6447,2.6752,76
4686,2013-07-25 16:00:00,-120.0356,39.4254,0
4687,2013-07-26 00:00:00,105.7155,34.6987,0
4688,2013-07-26 00:00:00,78.3366,30.6539,0
4689,2013-07-26 00:00:00,106.7588,34.3752,76
4690,2013-07-26 09:30:00,105.8268,34.3006,12
4691,2013-07-26 10:00:00,105.8268,34.3006,12
4692,2013-07-26 15:00:00,-2.7592,50.7088,0
4693,2013-07-26 23:00:00,123.2913,0.3653,97
4694,2013-07-26 23:00:00,123.2322,0.4257,71
4695,2013-07-27 00:00:00,78.754,30.4521,0
4696,2013-07-27 00:00:00,85.6179,24.3599,0
4697,2013-07-27 00:00:00,-81.4311,36.2204,73
4698,2013-07-27 17:00:00,103.5109,27.8694,37
4699,2013-07-27 23:00:00,-81.3408,35.7244,29
4700,2013-07-28 00:00:00,98.3667,16.6803,71
4701,2013-07-28 00:00:00,78.6149,30.819,0
4702,2013-07-28 00:00:00,131.5032,34.4318,0
4703,2013-07-28 00:00:00,131.8181,34.5184,92
4704,2013-07-28 00:00:00,123.8842,10.3419,0
4705,2013-07-28 00:00:00,103.9847,21.2331,0
4706,2013-07-28 00:00:00,-107.6129,38.8815,0
4707,2013-07-28 00:00:00,123.8815,10.3504,0
4708,2013-07-28 04:20:00,121.6631,38.8946,12
4709,2013-07-28 04:30:00,91.8151,22.3521,0
4710,2013-07-28 06:15:00,-105.3546,40.6875,6
4711,2013-07-28 07:00:00,123.8799,10.3351,0
4712,2013-07-28 17:15:00,-105.2801,40.6124,0
4713,2013-07-29 00:00:00,99.7817,19.9282,0
4714,2013-07-29 00:00:00,105.2198,-4.5419,4
4715,2013-07-29 09:00:00,104.7045,-5.4589,0
4716,2013-07-29 23:00:00,128.1849,-3.6498,76
4717,2013-07-31 08:00:00,78.0949,30.3822,0
4718,2013-07-31 23:00:00,-84.444,34.5117,39
4719,2013-07-31 23:00:00,-84.4759,34.463,100
4720,2013-08-01 00:00:00,138.754,37.6177,0
4721,2013-08-01 00:00:00,-111.1562,39.5366,73
4722,2013-08-01 00:00:00,-111.1548,39.5166,0
4723,2013-08-01 08:00:00,-87.9085,30.5279,83
4724,2013-08-01 08:00:00,-79.8867,9.3248,0
4725,2013-08-01 18:24:00,-118.1417,44.4305,0
4726,2013-08-01 20:29:00,-116.8583,44.9719,0
4727,2013-08-02 00:00:00,103.8855,27.7482,0
4728,2013-08-02 04:30:00,75.1199,32.5282,0
4729,2013-08-02 22:00:00,-2.1718,52.9192,37
4730,2013-08-03 07:30:00,121.935,7.1675,97
4731,2013-08-03 12:41:00,-119.1038,44.7174,0
4732,2013-08-03 21:30:00,123.9334,10.3494,63
4733,2013-08-04 00:00:00,76.4319,10.3228,100
4734,2013-08-04 00:00:00,-122.2207,50.3961,48
4735,2013-08-04 00:00:00,77.011,9.9147,89
4736,2013-08-04 10:00:00,123.8667,10.2833,0
4737,2013-08-04 15:00:00,122.2299,7.2075,0
4738,2013-08-04 15:00:00,122.1066,6.9452,3
4739,2013-08-04 23:00:00,77.0309,9.9995,79
4740,2013-08-05 00:00:00,76.7606,10.0486,63
4741,2013-08-05 00:00:00,80.3657,29.5659,0
4742,2013-08-05 00:00:00,76.9346,9.8957,56
4743,2013-08-05 00:00:00,76.4319,10.3228,100
4744,2013-08-05 00:00:00,76.9468,9.8539,0
4745,2013-08-05 03:00:00,110.8522,37.0016,0
4746,2013-08-05 05:30:00,76.8294,10.0539,0
4747,2013-08-05 08:00:00,76.9683,9.879,47
4748,2013-08-05 09:30:00,76.8298,10.0539,49
4749,2013-08-06 00:00:00,-57.4476,-25.3689,50
4750,2013-08-06 00:00:00,83.7508,28.2826,22
4751,2013-08-06 07:00:00,75.1489,32.8363,0
4752,2013-08-07 00:00:00,76.7604,10.3031,78
4753,2013-08-07 08:00:00,76.6331,10.0606,0
4754,2013-08-07 18:00:00,76.8661,9.835,95
4755,2013-08-08 21:00:00,123.9334,10.3494,63
4756,2013-08-08 23:00:00,83.1036,27.8664,89
4757,2013-08-09 00:00:00,83.5214,28.3742,0
4758,2013-08-09 00:00:00,141.192,39.4394,84
4759,2013-08-09 00:00:00,83.7417,28.2741,0
4760,2013-08-09 00:00:00,94.0441,25.318,0
4761,2013-08-09 09:00:00,140.7185,39.7573,100
4762,2013-08-09 23:00:00,-104.9342,38.854,24
4763,2013-08-10 03:00:00,34.3955,1.0585,29
4764,2013-08-10 03:00:00,34.25,1.0333,51
4765,2013-08-10 03:00:00,34.4057,1.3743,47
4766,2013-08-10 03:00:00,34.4073,1.0091,12
4767,2013-08-10 03:00:00,34.3788,1.0267,33
4768,2013-08-10 03:00:00,34.4164,1.0765,47
4769,2013-08-10 10:00:00,83.8847,21.786,0
4770,2013-08-10 14:32:00,-121.9542,44.4387,89
4771,2013-08-12 00:00:00,101.1358,18.9741,0
4772,2013-08-12 08:00:00,120.5634,16.3597,0
4773,2013-08-12 08:30:00,120.5811,16.2852,43
4774,2013-08-12 16:45:00,123.9115,10.43,0
4775,2013-08-13 00:00:00,101.8343,19.3074,79
4776,2013-08-13 00:00:00,75.4466,34.2601,0
4777,2013-08-13 03:00:00,145.8596,-41.0415,0
4778,2013-08-13 08:00:00,78.3449,30.6014,0
4779,2013-08-13 15:00:00,-80.5823,39.6926,100
4780,2013-08-13 16:58:00,-82.6605,37.4598,68
4781,2013-08-13 23:00:00,86.1078,27.4907,0
4782,2013-08-14 00:00:00,74.6264,33.0498,27
4783,2013-08-14 00:00:00,74.0967,33.7706,0
4784,2013-08-14 00:00:00,-109.7873,47.6816,0
4785,2013-08-14 00:00:00,74.0967,33.7705,0
4786,2013-08-14 00:00:00,75.1915,33.4431,0
4787,2013-08-14 10:00:00,123.8317,10.2669,0
4788,2013-08-15 00:00:00,94.1884,25.3833,85
4789,2013-08-16 00:00:00,94.9275,26.8727,76
4790,2013-08-16 18:00:00,113.1123,25.2745,58
4791,2013-08-17 00:00:00,78.4396,30.7292,0
4792,2013-08-17 00:00:00,-86.5011,31.3077,26
4793,2013-08-17 00:00:00,110.0501,23.6143,78
4794,2013-08-17 00:00:00,112.1963,25.3291,81
4795,2013-08-17 01:50:00,111.0843,23.5134,0
4796,2013-08-17 03:50:00,111.0843,23.5134,0
4797,2013-08-17 09:00:00,82.3125,28.935,0
4798,2013-08-17 23:00:00,93.4341,24.7625,0
4799,2013-08-18 00:00:00,41.7811,41.9944,40
4800,2013-08-18 00:00:00,78.0574,30.6639,0
4801,2013-08-18 00:00:00,112.1963,25.3291,81
4802,2013-08-18 00:00:00,111.2768,23.4946,0
4803,2013-08-18 00:00:00,-149.1201,64.0056,45
4804,2013-08-18 00:00:00,42.1061,42.0252,26
4805,2013-08-18 00:00:00,78.4543,30.742,0
4806,2013-08-18 04:00:00,41.782,41.9482,70
4807,2013-08-18 09:00:00,120.89,17.5753,0
4808,2013-08-18 15:00:00,-115.6442,36.2566,35
4809,2013-08-18 15:00:00,-115.5421,36.2423,0
4810,2013-08-19 00:00:00,120.7617,16.7667,97
4811,2013-08-19 00:00:00,120.8269,16.7437,78
4812,2013-08-19 00:00:00,120.7783,16.8937,0
4813,2013-08-19 00:00:00,120.6191,16.4474,0
4814,2013-08-19 00:00:00,120.7617,16.7667,97
4815,2013-08-19 00:00:00,120.678,16.4244,0
4816,2013-08-19 00:00:00,120.6311,16.6052,64
4817,2013-08-19 00:00:00,120.678,16.4244,0
4818,2013-08-19 00:00:00,82.7442,29.0387,0
4819,2013-08-19 00:00:00,120.7617,16.7667,97
4820,2013-08-19 00:00:00,74.0226,34.0942,0
4821,2013-08-19 00:00:00,120.6202,16.6066,76
4822,2013-08-19 00:00:00,120.665,16.7259,0
4823,2013-08-19 07:47:00,109.9679,23.6454,55
4824,2013-08-19 17:00:00,-118.7773,35.4608,0
4825,2013-08-19 17:00:00,-118.5328,35.5834,0
4826,2013-08-19 23:00:00,78.3303,30.6293,0
4827,2013-08-20 22:00:00,104.6673,26.916,0
4828,2013-08-21 18:00:00,121.1483,24.684,72
4829,2013-08-21 23:00:00,101.1396,19.8981,59
4830,2013-08-22 00:00:00,35.2843,1.1971,28
4831,2013-08-22 11:00:00,72.9089,19.0402,0
4832,2013-08-22 16:12:00,-118.969,44.2789,0
4833,2013-08-22 23:30:00,-111.765,40.4679,31
4834,2013-08-23 00:00:00,152.9012,-25.4003,0
4835,2013-08-23 00:00:00,105.4748,23.2291,0
4836,2013-08-23 00:00:00,93.6833,22.9167,0
4837,2013-08-23 00:00:00,103.3984,21.5782,6
4838,2013-08-23 03:42:00,-118.9999,43.6612,0
4839,2013-08-23 09:00:00,-111.1546,39.4714,6
4840,2013-08-23 10:00:00,-79.4592,40.1504,0
4841,2013-08-23 11:00:00,147.2871,-36.8642,0
4842,2013-08-23 15:00:00,-112.4389,42.8729,2
4843,2013-08-24 00:00:00,-85.1789,35.2865,98
4844,2013-08-24 15:00:00,132.1561,34.8442,0
4845,2013-08-24 15:00:00,132.2294,34.9769,72
4846,2013-08-25 00:00:00,103.8855,27.7482,0
4847,2013-08-25 06:08:00,-120.1971,45.4563,0
4848,2013-08-25 10:20:00,-118.906,45.8556,0
4849,2013-08-25 15:00:00,83.0394,18.2807,52
4850,2013-08-25 18:00:00,-116.5671,34.0588,0
4851,2013-08-26 00:00:00,-96.8005,19.8413,96
4852,2013-08-26 00:00:00,-97.2428,19.7906,0
4853,2013-08-26 20:20:00,-97.4647,20.5004,0
4854,2013-08-27 00:00:00,-84.2146,10.1181,0
4855,2013-08-27 04:23:00,-117.0827,45.3356,0
4856,2013-08-27 19:30:00,125.5901,9.2087,90
4857,2013-08-28 00:00:00,-3.2238,50.6808,0
4858,2013-08-28 12:00:00,108.0198,24.1046,8
4859,2013-08-28 18:00:00,78.1514,29.9531,4
4860,2013-08-28 23:00:00,19.1565,-33.9038,20
4861,2013-08-28 23:00:00,18.3653,-34.0746,13
4862,2013-08-28 23:00:00,-107.7138,37.8943,29
4863,2013-08-29 00:05:00,-87.9338,14.951,97
4864,2013-08-29 04:00:00,-114.7613,45.794,85
4865,2013-08-29 09:00:00,126.1419759,7.704271157,94
4866,2013-08-29 15:00:00,-114.0541,45.3871,0
4867,2013-08-30 15:00:00,-116.8648,33.8426,9
4868,2013-08-30 23:00:00,-115.8215,36.1054,0
4869,2013-08-31 00:00:00,121.8962,25.1193,54
4870,2013-08-31 00:00:00,120.5431,23.4758,0
4871,2013-08-31 07:00:00,120.7255,22.2841,96
4872,2013-08-31 08:04:00,99.4,28.2,0
4873,2013-08-31 16:20:00,121.7839,25.1449,58
4874,2013-09-01 00:00:00,93.487,24.9037,95
4875,2013-09-01 00:00:00,93.5063,24.9829,64
4876,2013-09-01 11:00:00,121.7648,25.035,12
4877,2013-09-01 18:00:00,88.2426,27.3425,47
4878,2013-09-02 00:00:00,93.7525,27.1614,0
4879,2013-09-02 13:47:00,-124.0083,43.4379,100
4880,2013-09-02 18:00:00,-111.0337,39.4402,0
4881,2013-09-02 20:30:00,-111.2517,39.9638,0
4882,2013-09-02 20:30:00,-111.2388,39.9565,0
4883,2013-09-02 20:30:00,-111.2445,39.9575,0
4884,2013-09-02 23:00:00,83.2549,28.3962,52
4885,2013-09-02 23:00:00,-125.712,50.6736,71
4886,2013-09-02 23:00:00,-114.3388,43.5097,0
4887,2013-09-03 00:00:00,83.3742,28.3328,66
4888,2013-09-03 00:00:00,83.342,28.4505,0
4889,2013-09-03 00:00:00,11.4988,47.0272,45
4890,2013-09-03 00:00:00,83.1913,28.3922,0
4891,2013-09-03 00:00:00,83.3482,28.2632,0
4892,2013-09-03 00:00:00,83.2266,28.2399,45
4893,2013-09-04 09:00:00,132.7339,33.7529,96
4894,2013-09-04 15:30:00,8.359,4.9626,12
4895,2013-09-04 16:04:00,-119.0029,43.7624,52
4896,2013-09-05 00:00:00,106.6741,21.8411,32
4897,2013-09-05 00:00:00,105.7952,21.6906,12
4898,2013-09-05 09:00:00,-117.6865,47.8907,3
4899,2013-09-05 17:24:00,-122.9415,44.8998,2
4900,2013-09-05 18:30:00,-116.1053,44.1144,6
4901,2013-09-05 18:50:00,-118.8279,45.8175,0
4902,2013-09-05 21:00:00,-120.9229,46.8218,0
4903,2013-09-05 23:00:00,-120.3614,47.4289,0
4904,2013-09-05 23:00:00,-120.1048,47.298,0
4905,2013-09-05 23:00:00,-120.8603,46.8189,13
4906,2013-09-05 23:00:00,-120.5933,47.6388,0
4907,2013-09-05 23:00:00,-120.8005,47.5792,51
4908,2013-09-06 00:00:00,-116.565,33.1697,0
4909,2013-09-06 00:00:00,-116.4885,51.0086,45
4910,2013-09-06 08:22:00,-122.678,45.4912,0
4911,2013-09-06 18:00:00,87.3201,26.9318,0
4912,2013-09-06 23:00:00,87.3372,26.9149,0
4913,2013-09-06 23:00:00,87.2773,26.8988,70
4914,2013-09-06 23:00:00,87.3303,26.8722,0
4915,2013-09-07 00:00:00,-111.6276,40.2464,0
4916,2013-09-07 00:13:00,-92.0335,14.7254,0
4917,2013-09-07 15:00:00,88.7323,27.3736,0
4918,2013-09-07 15:00:00,-111.7061,40.4431,21
4919,2013-09-07 15:00:00,-111.7471,40.4336,0
4920,2013-09-07 18:00:00,-111.751,40.4733,0
4921,2013-09-07 23:00:00,72.8541,34.1586,0
4922,2013-09-08 00:00:00,88.6463,27.6047,0
4923,2013-09-08 16:00:00,116.1394,5.923,54
4924,2013-09-08 16:45:00,-111.7272,42.2322,0
4925,2013-09-09 10:13:00,-123.9244,45.9608,47
4926,2013-09-09 23:00:00,85.9052,27.772,70
4927,2013-09-09 23:00:00,85.9614,27.7757,82
4928,2013-09-09 23:00:00,-97.0474,19.0719,0
4929,2013-09-10 00:00:00,169.38,-44.0527,64
4930,2013-09-10 00:00:00,168.1281,-44.6887,90
4931,2013-09-10 00:00:00,167.9904,-44.765,0
4932,2013-09-10 07:30:00,-111.6179,35.2588,67
4933,2013-09-10 18:30:00,169.3808,-44.0582,85
4934,2013-09-11 00:00:00,121.6,14.7333,39
4935,2013-09-11 00:00:00,100.2676,5.4175,0
4936,2013-09-11 12:00:00,98.2938,8.6771,100
4937,2013-09-11 18:00:00,-112.1385,40.5371,0
4938,2013-09-11 23:00:00,-111.7484,40.6217,0
4939,2013-09-11 23:00:00,-111.1673,39.5459,92
4940,2013-09-11 23:00:00,-111.1903,39.2751,0
4941,2013-09-11 23:40:00,100.2743,5.4661,95
4942,2013-09-12 00:00:00,-115.5605,43.4026,49
4943,2013-09-12 00:00:00,-115.4769,43.34,24
4944,2013-09-12 00:00:00,-115.6043,43.4205,12
4945,2013-09-12 00:00:00,-105.3357,39.8958,0
4946,2013-09-12 00:00:00,-115.5397,43.3575,17
4947,2013-09-12 00:00:00,-115.3855,43.4234,43
4948,2013-09-12 00:00:00,-115.5441,43.3877,41
4949,2013-09-12 00:00:00,-115.975,43.7553,0
4950,2013-09-12 00:00:00,-115.4442,43.365,23
4951,2013-09-12 00:00:00,-115.4894,43.3359,0
4952,2013-09-12 00:00:00,-115.975,43.7553,0
4953,2013-09-12 00:00:00,-115.3971,43.4122,0
4954,2013-09-12 00:00:00,-105.3033,39.8839,12
4955,2013-09-12 01:00:00,-105.3896,40.1192,45
4956,2013-09-12 06:40:00,-110.4572,40.1107,0
4957,2013-09-12 18:00:00,-104.8474,38.7439,0
4958,2013-09-12 18:00:00,-115.4953,43.2804,0
4959,2013-09-12 23:00:00,86.7506,27.3414,0
4960,2013-09-12 23:00:00,-110.1843,42.1823,0
4961,2013-09-12 23:00:00,-105.298,40.0116,14
4962,2013-09-12 23:00:00,-110.1938,42.2872,0
4963,2013-09-13 14:25:00,-112.1563,40.4893,0
4964,2013-09-14 00:00:00,-96.6045,17.1933,82
4965,2013-09-14 15:00:00,-116.2885,43.7521,0
4966,2013-09-14 23:00:00,-106.6265,35.0952,0
4967,2013-09-15 00:00:00,-99.8816,16.8638,0
4968,2013-09-15 00:00:00,-97.4997,19.849,3
4969,2013-09-15 00:00:00,-98.9492,20.5402,77
4970,2013-09-15 00:00:00,-105.529,40.2935,98
4971,2013-09-15 17:58:00,-119.7418,45.4753,0
4972,2013-09-15 18:08:00,-119.7667,45.4956,0
4973,2013-09-16 00:00:00,-84.1489,10.1528,60
4974,2013-09-16 00:00:00,-84.1933,10.1648,0
4975,2013-09-16 00:00:00,-97.1009,19.0603,0
4976,2013-09-16 00:00:00,135.9674,35.6126,86
4977,2013-09-16 00:00:00,-98.5539,18.5938,0
4978,2013-09-16 02:29:00,-120.2759,45.2675,0
4979,2013-09-16 02:56:00,135.9804,35.7317,82
4980,2013-09-16 08:00:00,-97.2422,19.7615,0
4981,2013-09-16 15:00:00,88.4674,27.0599,0
4982,2013-09-16 15:30:00,-100.1681,17.3461,0
4983,2013-09-16 20:40:00,151.9941,-27.5685,0
4984,2013-09-16 23:00:00,135.9975,35.015,0
4985,2013-09-19 17:30:00,-107.8546,37.3233,0
4986,2013-09-19 17:30:00,-107.8406,37.3466,55
4987,2013-09-19 17:30:00,-107.8397,37.335,51
4988,2013-09-21 23:00:00,121.0212,22.6923,12
4989,2013-09-22 00:00:00,120.2329,14.8851,0
4990,2013-09-23 00:00:00,-1.1959,50.6296,78
4991,2013-09-23 16:41:00,119.2801,26.7636,24
4992,2013-09-24 00:00:00,94.3619,25.0985,0
4993,2013-09-24 00:00:00,40.0443,43.618,100
4994,2013-09-25 00:00:00,113.9573,4.3036,11
4995,2013-09-25 09:30:00,174.0073,-41.2951,12
4996,2013-09-27 22:30:00,120.9839,13.8217,100
4997,2013-09-28 14:44:00,-119.4508,44.8207,0
4998,2013-09-28 23:19:00,-122.4645,44.1221,89
4999,2013-09-29 00:00:00,-79.5516,9.0655,4
5000,2013-09-29 00:00:00,-115.3455,43.8187,0
5001,2013-09-29 00:00:00,-115.2846,43.8161,0
5002,2013-09-29 03:09:00,-122.2226,44.699,0
5003,2013-09-29 08:56:00,-124.1107,42.9179,0
5004,2013-09-29 19:40:00,-122.8753,44.049,94
5005,2013-09-29 21:30:00,-122.6629,45.4096,89
5006,2013-09-29 22:07:00,-121.9948,44.3298,100
5007,2013-09-30 00:00:00,73.8049,15.7156,12
5008,2013-09-30 00:00:00,78.3154,30.6004,0
5009,2013-09-30 00:00:00,-72.0295,42.1004,86
5010,2013-09-30 01:54:00,-122.4198,42.9381,100
5011,2013-09-30 08:00:00,-121.5297,55.6339,95
5012,2013-09-30 11:00:00,-106.2342,38.7205,0
5013,2013-10-01 00:00:00,97.9203,18.7919,62
5014,2013-10-02 17:00:00,-122.1494,49.1758,0
5015,2013-10-03 00:00:00,51.3831,35.6975,0
5016,2013-10-03 00:00:00,-84.8946,10.5543,76
5017,2013-10-05 00:00:00,122.7181,9.3881,97
5018,2013-10-05 00:00:00,122.8211,9.3591,7
5019,2013-10-05 00:00:00,98.3131,7.8272,0
5020,2013-10-05 14:15:00,98.3138,7.8347,90
5021,2013-10-05 16:20:00,101.5574,37.0895,0
5022,2013-10-05 18:00:00,122.8787,9.2774,10
5023,2013-10-05 23:00:00,-91.5055,44.01,0
5024,2013-10-05 23:00:00,-91.5929,44.0222,4
5025,2013-10-06 00:00:00,91.7049,26.1665,0
5026,2013-10-06 12:45:00,91.8383,26.1309,12
5027,2013-10-06 16:30:00,74.1158,15.6365,0
5028,2013-10-08 00:00:00,32.4165,15.6909,0
5029,2013-10-08 02:00:00,122.3435,7.4943,0
5030,2013-10-08 05:00:00,9.4461,0.4298,12
5031,2013-10-08 09:00:00,-84.8955,10.5546,48
5032,2013-10-08 09:00:00,98.288,7.9441,0
5033,2013-10-08 11:30:00,-109.9673,43.7495,0
5034,2013-10-09 00:00:00,122.0727,6.9615,44
5035,2013-10-09 00:00:00,12.3966,47.446,0
5036,2013-10-09 14:30:00,-118.3666,34.222,0
5037,2013-10-11 17:00:00,23.7144,43.1462,0
5038,2013-10-12 05:30:00,120.7653,15.1718,0
5039,2013-10-12 08:00:00,121.7692,16.0774,0
5040,2013-10-13 14:00:00,-123.2643,49.2653,0
5041,2013-10-13 19:30:00,94.6024,25.426,82
5042,2013-10-14 15:35:00,116.2824,6.0581,0
5043,2013-10-15 00:00:00,-6.5345,57.0624,0
5044,2013-10-15 08:12:00,124.1436,9.85,81
5045,2013-10-16 08:00:00,139.3785,34.7476,85
5046,2013-10-17 00:00:00,-149.6437,63.562,2
5047,2013-10-22 00:00:00,11.3032,43.3491,78
5048,2013-10-23 01:00:00,101.3932,4.4202,90
5049,2013-10-23 23:00:00,-4.0337,53.042,0
5050,2013-10-24 00:00:00,168.2362,-16.4724,95
5051,2013-10-25 00:00:00,80.6117,16.5175,0
5052,2013-10-28 15:00:00,-151.4688,59.6639,0
5053,2013-11-01 12:00:00,83.5109,27.9449,45
5054,2013-11-01 15:00:00,-117.8178,33.5574,0
5055,2013-11-02 23:00:00,-4.1252,51.211,0
5056,2013-11-06 00:00:00,-119.3222,50.2425,12
5057,2013-11-06 03:00:00,100.2731,5.4704,0
5058,2013-11-07 03:14:00,-120.8065,45.678,0
5059,2013-11-07 18:09:00,-119.6313,44.5268,0
