event_date,longitude,latitude,population_density_2015
2007-10-11 00:00:00,-83.9451,10.0214,54.3063850402832
2007-10-12 00:00:00,-77.7405,18.1257,128.61891174316406
2007-10-12 00:00:00,-72.4133,18.7335,1814.532958984375
2007-10-13 00:00:00,-76.7719,2.9437,27.598819732666016
2007-10-14 00:00:00,123.0333,10.3333,616.5914306640625
2007-10-14 06:45:00,-118.47,34.3778,11.541065216064451
2007-10-15 00:00:00,107.9408,15.6045,68.76567840576172
2007-10-15 00:00:00,89.4,22.5333,1118.521484375
2007-10-17 00:00:00,-76.35,17.95,131.5144805908203
2007-10-17 00:00:00,124.033,12.75,93.7859115600586
2007-10-18 00:00:00,167.9581,-44.7493,0.0064523722976446
2007-10-18 00:00:00,-122.6717,45.2729,192.1795349121093
2007-10-19 00:00:00,91.5327,22.894,783.6577758789062
2007-10-19 00:00:00,94.1162,25.4379,197.17364501953125
2007-10-19 00:00:00,116.4453,6.043,85.00302124023438
2007-10-19 00:00:00,120.5519,16.3183,39.0138053894043
2007-10-21 00:00:00,93.4333,24.75,39.58301162719727
2007-10-24 00:00:00,-84.7575,10.0715,78.14876556396484
2007-10-26 00:00:00,76.6953,11.4046,223.9930725097656
2007-10-26 00:00:00,150.4476,-10.3038,12.243865966796877
2007-10-26 00:00:00,15.2962,-4.3269,36854.44921875
2007-10-26 01:00:00,98.3071,7.8882,1407.45068359375
2007-10-28 00:00:00,124.35,13.7,91.06430053710938
2007-10-28 00:00:00,-45.2007,-22.8287,515.9872436523438
2007-10-28 00:00:00,-4.823,56.1997,1.0686661005020142
2007-10-29 00:00:00,123.3667,13.4,1844.939697265625
2007-10-29 00:00:00,15.266,-4.276,12970.5771484375
2007-10-29 00:00:00,-70.044,18.427,1687.890625
2007-10-29 00:00:00,-72.3361,18.5146,20471.439453125
2007-10-30 00:00:00,107.966,15.5946,68.76567840576172
2007-10-30 00:00:00,77.1236,11.2777,542.5921630859375
2007-10-30 00:00:00,-118.4948,35.1368,483.3995361328125
2007-10-31 00:00:00,-76.7088,18.037,1348.5491943359375
2007-10-31 00:00:00,-76.9659,18.2152,453.33734130859375
2007-10-31 00:00:00,-92.5534,17.9493,62.21676254272461
2007-10-31 00:00:00,-76.6479,17.9384,131.5144805908203
2007-11-01 00:00:00,-70.6,19.305,413.3518981933594
2007-11-02 00:00:00,-121.9383,45.6706,0.5835782885551453
2007-11-03 00:00:00,-157.829,21.3131,901.0039672851562
2007-11-04 00:00:00,-93.306,17.39,25.46989631652832
2007-11-04 00:00:00,124.3807,13.7143,81.27549743652344
2007-11-04 00:00:00,120.6101,16.3748,3000.240234375
2007-11-05 00:00:00,108.4852,15.234,71.76793670654297
2007-11-06 00:00:00,103.685,35.978,177.269775390625
2007-11-06 00:00:00,80.4119,6.1454,518.1810913085938
2007-11-09 00:00:00,108.2167,15.3333,46.19405364990234
2007-11-10 15:20:00,108.903,34.1622,5686.24560546875
2007-11-12 00:00:00,-77.2,18.4,145.1132049560547
2007-11-13 00:00:00,-121.5386,46.8677,0.00068239698885
2007-11-13 22:00:00,125.5245,11.1719,1196.601318359375
2007-11-14 02:00:00,146.392,-38.1718,6.774872303009033
2007-11-17 00:00:00,-60.6312,11.2965,46.142276763916016
2007-11-18 00:00:00,21.65,37.4833,175.1925811767578
2007-11-19 00:00:00,125.5033192,9.762920707,883.2015991210938
2007-11-19 00:00:00,125.0039,12.5054,176.69606018066406
2007-11-19 00:00:00,125.570322,9.686187255,49.46395111083984
2007-11-19 00:00:00,125.5700193,9.630751852,313.5985107421875
2007-11-19 00:00:00,124.2856,13.6068,1357.2637939453125
2007-11-20 00:00:00,110.3272,30.9947,115.09639739990234
2007-11-20 00:00:00,125.302781,8.204811901,58.15550994873047
2007-11-20 00:00:00,123.8514,10.3789,842.7307739257812
2007-11-20 00:00:00,125.277963,7.376079815,6.073803424835205
2007-11-20 00:00:00,124.3458148,8.385243799,167.9203643798828
2007-11-20 00:00:00,124.5345867,8.087753906,100.3093719482422
2007-11-22 00:00:00,-15.441,28.1223,3673.3671875
